trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status
TRIP00063023,LOAD00063023,DRV00110,TRK00113,TRL00163,2024-03-21,668,12.3,91.4,7.31,8.9,Completed
TRIP00063024,LOAD00063024,DRV00036,TRK00031,TRL00008,2024-03-21,1286,20.1,224.0,5.74,6.4,Completed
TRIP00063025,LOAD00063025,DRV00003,TRK00038,TRL00144,2024-03-21,2819,47.1,459.1,6.14,4.8,Completed
TRIP00063026,LOAD00063026,DRV00065,TRK00012,TRL00123,2024-03-21,2303,44.1,405.5,5.68,7.0,Completed
TRIP00063027,LOAD00063027,DRV00049,TRK00090,TRL00097,2024-03-21,1256,23.8,175.7,7.15,3.5,Completed
TRIP00063028,LOAD00063028,DRV00026,TRK00099,TRL00115,2024-03-21,942,16.6,165.6,5.69,4.7,Completed
TRIP00063029,LOAD00063029,DRV00133,TRK00115,TRL00094,2024-03-21,1110,21.7,151.8,7.31,4.5,Completed
TRIP00063030,LOAD00063030,DRV00029,TRK00024,TRL00115,2024-03-21,2214,42.7,327.0,6.77,11.8,Completed
TRIP00063031,LOAD00063031,DRV00089,TRK00008,TRL00146,2024-03-21,2329,42.8,407.2,5.72,4.0,Completed
TRIP00063032,LOAD00063032,DRV00105,TRK00115,TRL00041,2024-03-21,745,11.7,106.0,7.03,3.5,Completed
TRIP00063033,LOAD00063033,DRV00117,TRK00064,TRL00171,2024-03-21,663,13.2,112.2,5.91,6.2,Completed
TRIP00063034,LOAD00063034,DRV00044,TRK00033,TRL00087,2024-03-21,777,12.7,122.0,6.37,10.9,Completed
TRIP00063035,LOAD00063035,DRV00012,TRK00111,TRL00061,2024-03-21,668,10.4,95.8,6.97,8.2,Completed
TRIP00063036,LOAD00063036,DRV00147,TRK00036,TRL00033,2024-03-21,2258,41.3,372.0,6.07,4.9,Completed
TRIP00063037,LOAD00063037,DRV00028,TRK00103,TRL00016,2024-03-21,702,11.0,126.7,5.54,3.1,Completed
TRIP00063038,LOAD00063038,DRV00015,TRK00092,TRL00141,2024-03-21,2740,50.9,382.1,7.17,4.9,Completed
TRIP00063039,LOAD00063039,DRV00022,TRK00080,TRL00040,2024-03-21,2572,50.5,447.3,5.75,7.6,Completed
TRIP00063040,LOAD00063040,DRV00001,TRK00025,TRL00018,2024-03-21,2325,36.1,313.8,7.41,8.2,Completed
TRIP00063041,LOAD00063041,DRV00132,TRK00041,TRL00090,2024-03-21,2165,42.5,373.3,5.8,5.1,Completed
TRIP00063042,LOAD00063042,DRV00082,TRK00030,TRL00148,2024-03-21,2712,49.2,392.5,6.91,7.7,Completed
TRIP00063043,LOAD00063043,DRV00119,TRK00038,TRL00072,2024-03-21,1330,21.1,228.1,5.83,8.7,Completed
TRIP00063044,LOAD00063044,DRV00059,TRK00098,TRL00051,2024-03-21,1206,18.8,197.4,6.11,8.6,Completed
TRIP00063045,LOAD00063045,DRV00085,TRK00055,TRL00169,2024-03-21,984,17.3,169.1,5.82,7.3,Completed
TRIP00063046,LOAD00063046,DRV00133,TRK00078,TRL00141,2024-03-21,1745,28.7,243.4,7.17,8.9,Completed
TRIP00063047,LOAD00063047,DRV00112,TRK00073,TRL00040,2024-03-21,2004,38.0,315.1,6.36,10.2,Completed
TRIP00063048,LOAD00063048,DRV00001,TRK00059,TRL00157,2024-03-21,1882,29.1,332.5,5.66,11.3,Completed
TRIP00063049,LOAD00063049,DRV00064,TRK00045,TRL00023,2024-03-21,1642,29.4,266.6,6.16,2.7,Completed
TRIP00063050,LOAD00063050,DRV00101,TRK00076,TRL00032,2024-03-21,95,1.6,14.4,6.61,2.7,Completed
TRIP00063051,LOAD00063051,DRV00039,TRK00082,TRL00030,2024-03-21,902,16.7,151.3,5.96,8.4,Completed
TRIP00063052,LOAD00063052,DRV00001,TRK00090,TRL00120,2024-03-21,2163,38.8,344.4,6.28,7.7,Completed
TRIP00063053,LOAD00063053,DRV00044,TRK00035,TRL00094,2024-03-21,2704,50.3,470.3,5.75,11.7,Completed
TRIP00063054,LOAD00063054,DRV00075,TRK00033,TRL00056,2024-03-21,1970,31.8,348.1,5.66,4.4,Completed
TRIP00063055,LOAD00063055,DRV00004,TRK00108,TRL00005,2024-03-21,1293,24.7,228.0,5.67,4.4,Completed
TRIP00063056,LOAD00063056,DRV00085,TRK00001,TRL00023,2024-03-21,592,11.6,101.4,5.84,7.5,Completed
TRIP00063057,LOAD00063057,DRV00003,TRK00082,TRL00016,2024-03-21,2114,38.8,305.1,6.93,2.9,Completed
TRIP00063058,LOAD00063058,DRV00018,TRK00098,TRL00151,2024-03-21,560,10.3,77.9,7.19,3.4,Completed
TRIP00063059,LOAD00063059,DRV00014,TRK00069,TRL00133,2024-03-21,1537,26.0,212.6,7.23,4.5,Completed
TRIP00063060,LOAD00063060,DRV00113,TRK00099,TRL00158,2024-03-21,2768,48.8,380.7,7.27,11.9,Completed
TRIP00063061,LOAD00063061,DRV00127,TRK00008,TRL00002,2024-03-21,603,10.8,81.3,7.42,4.2,Completed
TRIP00063062,LOAD00063062,DRV00085,TRK00093,TRL00049,2024-03-21,2765,44.1,388.9,7.11,2.4,Completed
TRIP00063063,LOAD00063063,DRV00056,TRK00106,TRL00139,2024-03-21,713,11.3,96.6,7.38,5.1,Completed
TRIP00063064,LOAD00063064,DRV00041,TRK00108,TRL00129,2024-03-21,1277,23.7,225.6,5.66,2.7,Completed
TRIP00063065,LOAD00063065,DRV00127,TRK00036,TRL00019,2024-03-21,1746,27.3,270.7,6.45,8.0,Completed
TRIP00063066,LOAD00063066,DRV00057,TRK00040,TRL00034,2024-03-22,2609,41.7,407.0,6.41,8.8,Completed
TRIP00063067,LOAD00063067,DRV00083,TRK00023,TRL00167,2024-03-22,756,13.9,106.9,7.07,7.0,Completed
TRIP00063068,LOAD00063068,DRV00082,TRK00072,TRL00165,2024-03-22,2134,39.0,307.1,6.95,3.6,Completed
TRIP00063069,LOAD00063069,DRV00070,TRK00004,TRL00163,2024-03-22,868,14.0,124.4,6.98,8.9,Completed
TRIP00063070,LOAD00063070,DRV00015,TRK00113,TRL00075,2024-03-22,164,3.2,28.3,5.79,9.1,Completed
TRIP00063071,LOAD00063071,DRV00001,TRK00083,TRL00111,2024-03-22,736,13.1,98.3,7.49,9.0,Completed
TRIP00063072,LOAD00063072,DRV00120,TRK00078,TRL00067,2024-03-22,1339,21.2,207.3,6.46,8.6,Completed
TRIP00063073,LOAD00063073,DRV00119,TRK00029,TRL00053,2024-03-22,2802,46.6,426.5,6.57,3.9,Completed
TRIP00063074,LOAD00063074,DRV00016,TRK00091,TRL00045,2024-03-22,1577,27.4,227.9,6.92,5.8,Completed
TRIP00063075,LOAD00063075,DRV00122,TRK00105,TRL00039,2024-03-22,1240,24.7,178.2,6.96,10.8,Completed
TRIP00063076,LOAD00063076,DRV00133,TRK00050,TRL00067,2024-03-22,729,13.3,115.3,6.32,6.1,Completed
TRIP00063077,LOAD00063077,DRV00057,TRK00115,TRL00140,2024-03-22,772,14.3,104.6,7.38,6.9,Completed
TRIP00063078,LOAD00063078,DRV00083,TRK00071,TRL00126,2024-03-22,515,8.8,82.9,6.21,9.4,Completed
TRIP00063079,LOAD00063079,DRV00133,TRK00071,TRL00086,2024-03-22,1814,34.6,270.3,6.71,11.8,Completed
TRIP00063080,LOAD00063080,DRV00149,TRK00054,TRL00092,2024-03-22,1224,23.5,195.5,6.26,9.2,Completed
TRIP00063081,LOAD00063081,DRV00045,TRK00108,TRL00058,2024-03-22,1612,26.6,219.9,7.33,9.0,Completed
TRIP00063082,LOAD00063082,DRV00053,TRK00023,,2024-03-22,1610,28.2,250.8,6.42,9.6,Completed
TRIP00063083,LOAD00063083,DRV00122,TRK00057,TRL00176,2024-03-22,657,10.8,97.0,6.77,4.4,Completed
TRIP00063084,LOAD00063084,DRV00107,TRK00063,TRL00036,2024-03-22,754,14.6,104.9,7.19,8.3,Completed
TRIP00063085,LOAD00063085,DRV00016,TRK00001,TRL00022,2024-03-22,1286,25.3,230.9,5.57,5.9,Completed
TRIP00063086,LOAD00063086,DRV00111,TRK00040,TRL00014,2024-03-22,1534,25.2,270.1,5.68,8.6,Completed
TRIP00063087,LOAD00063087,DRV00104,TRK00084,TRL00039,2024-03-22,1128,17.7,153.5,7.35,2.3,Completed
TRIP00063088,LOAD00063088,DRV00102,TRK00082,TRL00090,2024-03-22,2671,42.9,468.6,5.7,11.7,Completed
TRIP00063089,LOAD00063089,DRV00026,,TRL00037,2024-03-22,1300,25.7,179.8,7.23,8.4,Completed
TRIP00063090,LOAD00063090,DRV00001,TRK00101,TRL00050,2024-03-22,2217,35.5,388.3,5.71,2.2,Completed
TRIP00063091,LOAD00063091,DRV00038,TRK00052,TRL00151,2024-03-22,2047,32.3,292.4,7.0,6.3,Completed
TRIP00063092,LOAD00063092,DRV00112,TRK00108,TRL00159,2024-03-22,694,12.5,101.5,6.84,9.1,Completed
TRIP00063093,LOAD00063093,DRV00143,TRK00069,TRL00089,2024-03-22,1195,23.3,193.7,6.17,10.0,Completed
TRIP00063094,LOAD00063094,DRV00088,TRK00033,TRL00035,2024-03-22,690,11.5,107.3,6.43,11.6,Completed
TRIP00063095,LOAD00063095,DRV00011,TRK00001,TRL00159,2024-03-22,1656,28.7,288.0,5.75,9.9,Completed
TRIP00063096,LOAD00063096,DRV00065,TRK00038,TRL00104,2024-03-22,1620,25.4,264.3,6.13,10.3,Completed
TRIP00063097,LOAD00063097,DRV00144,TRK00059,TRL00129,2024-03-22,578,10.2,88.5,6.53,5.0,Completed
TRIP00063098,LOAD00063098,DRV00036,TRK00041,TRL00035,2024-03-22,2416,42.0,392.2,6.16,4.2,Completed
TRIP00063099,LOAD00063099,DRV00069,TRK00026,TRL00023,2024-03-22,1613,31.2,251.2,6.42,3.5,Completed
TRIP00063100,LOAD00063100,DRV00101,TRK00105,TRL00153,2024-03-22,2205,34.0,363.9,6.06,3.3,Completed
TRIP00063101,LOAD00063101,DRV00133,TRK00076,TRL00153,2024-03-22,1346,23.5,217.4,6.19,2.9,Completed
TRIP00063102,LOAD00063102,DRV00045,TRK00038,TRL00078,2024-03-22,3383,52.3,526.9,6.42,8.7,Completed
TRIP00063103,LOAD00063103,DRV00101,TRK00092,TRL00009,2024-03-22,2446,41.7,331.0,7.39,4.1,Completed
TRIP00063104,LOAD00063104,DRV00053,TRK00019,TRL00096,2024-03-22,1481,28.0,198.5,7.46,9.5,Completed
TRIP00063105,LOAD00063105,DRV00109,TRK00025,TRL00069,2024-03-22,1708,30.3,267.3,6.39,8.2,Completed
TRIP00063106,LOAD00063106,DRV00098,TRK00049,TRL00015,2024-03-22,2750,45.9,475.0,5.79,11.8,Completed
TRIP00063107,LOAD00063107,DRV00065,TRK00031,TRL00087,2024-03-22,677,11.8,116.7,5.8,11.9,Completed
TRIP00063108,LOAD00063108,DRV00022,TRK00089,TRL00109,2024-03-22,281,4.4,41.2,6.82,5.2,Completed
TRIP00063109,LOAD00063109,DRV00110,TRK00086,TRL00003,2024-03-22,743,13.9,106.0,7.01,11.5,Completed
TRIP00063110,LOAD00063110,DRV00029,TRK00057,TRL00145,2024-03-22,666,11.4,120.4,5.53,7.9,Completed
TRIP00063111,LOAD00063111,DRV00057,TRK00113,TRL00051,2024-03-22,2444,46.2,408.7,5.98,6.7,Completed
TRIP00063112,LOAD00063112,DRV00117,TRK00061,TRL00094,2024-03-22,3151,55.8,447.6,7.04,2.1,Completed
TRIP00063113,LOAD00063113,DRV00010,TRK00060,TRL00164,2024-03-22,2146,42.9,388.8,5.52,8.5,Completed
TRIP00063114,LOAD00063114,DRV00098,TRK00068,TRL00090,2024-03-22,2205,38.2,332.6,6.63,4.6,Completed
TRIP00063115,LOAD00063115,DRV00099,TRK00114,TRL00173,2024-03-22,2325,42.1,359.9,6.46,3.4,Completed
TRIP00063116,LOAD00063116,DRV00078,TRK00020,TRL00063,2024-03-22,2935,50.5,405.4,7.24,6.7,Completed
TRIP00063117,LOAD00063117,DRV00146,TRK00060,TRL00122,2024-03-22,539,8.7,91.5,5.89,6.7,Completed
TRIP00063118,LOAD00063118,DRV00075,TRK00031,TRL00138,2024-03-22,1373,21.6,219.0,6.27,10.1,Completed
TRIP00063119,LOAD00063119,DRV00095,TRK00061,TRL00153,2024-03-22,2790,43.3,438.7,6.36,7.3,Completed
TRIP00063120,LOAD00063120,DRV00104,TRK00099,TRL00047,2024-03-22,711,11.2,105.6,6.73,5.3,Completed
TRIP00063121,LOAD00063121,,TRK00099,TRL00039,2024-03-22,2079,35.2,280.2,7.42,10.9,Completed
TRIP00063122,LOAD00063122,DRV00022,TRK00082,TRL00065,2024-03-22,2720,54.0,368.1,7.39,3.1,Completed
TRIP00063123,LOAD00063123,DRV00087,TRK00120,TRL00143,2024-03-22,699,13.9,99.9,7.0,8.8,Completed
TRIP00063124,LOAD00063124,DRV00148,TRK00026,TRL00083,2024-03-22,819,13.8,137.0,5.98,3.3,Completed
TRIP00063125,LOAD00063125,DRV00118,TRK00048,TRL00058,2024-03-22,628,11.9,100.0,6.28,11.6,Completed
TRIP00063126,LOAD00063126,DRV00004,TRK00101,TRL00032,2024-03-22,2278,39.1,323.1,7.05,5.1,Completed
TRIP00063127,LOAD00063127,DRV00053,TRK00011,TRL00063,2024-03-22,715,11.9,101.7,7.03,5.9,Completed
TRIP00063128,LOAD00063128,DRV00056,TRK00093,TRL00081,2024-03-22,269,5.0,44.4,6.06,10.1,Completed
TRIP00063129,LOAD00063129,DRV00089,TRK00048,TRL00161,2024-03-22,2520,49.6,350.0,7.2,4.1,Completed
TRIP00063130,LOAD00063130,DRV00123,TRK00020,TRL00078,2024-03-22,2271,37.8,341.0,6.66,6.8,Completed
TRIP00063131,LOAD00063131,DRV00004,TRK00079,TRL00113,2024-03-22,770,14.5,139.5,5.52,10.3,Completed
TRIP00063132,LOAD00063132,DRV00142,TRK00110,TRL00106,2024-03-22,743,14.2,102.6,7.24,6.0,Completed
TRIP00063133,LOAD00063133,DRV00039,TRK00068,TRL00086,2024-03-22,757,13.5,106.9,7.08,4.0,Completed
TRIP00063134,LOAD00063134,DRV00085,TRK00064,TRL00004,2024-03-22,552,10.5,88.7,6.22,8.4,Completed
TRIP00063135,LOAD00063135,DRV00047,TRK00105,TRL00079,2024-03-22,579,11.3,86.4,6.7,4.8,Completed
TRIP00063136,LOAD00063136,DRV00045,TRK00067,TRL00105,2024-03-22,665,12.5,96.1,6.92,11.7,Completed
TRIP00063137,LOAD00063137,DRV00023,TRK00070,TRL00052,2024-03-22,1176,18.2,157.0,7.49,11.7,Completed
TRIP00063138,LOAD00063138,DRV00056,TRK00063,TRL00174,2024-03-22,1207,21.0,175.7,6.87,9.2,Completed
TRIP00063139,LOAD00063139,DRV00079,TRK00085,,2024-03-22,1577,26.5,276.7,5.7,8.7,Completed
TRIP00063140,LOAD00063140,DRV00051,TRK00015,TRL00153,2024-03-22,2261,35.1,350.5,6.45,9.0,Completed
TRIP00063141,LOAD00063141,DRV00133,TRK00044,TRL00141,2024-03-22,1347,25.0,226.4,5.95,3.8,Completed
TRIP00063142,LOAD00063142,DRV00090,TRK00038,TRL00127,2024-03-22,2758,53.4,439.2,6.28,11.7,Completed
TRIP00063143,LOAD00063143,DRV00089,TRK00010,TRL00129,2024-03-22,715,13.5,106.1,6.74,8.3,Completed
TRIP00063144,LOAD00063144,DRV00077,TRK00060,TRL00006,2024-03-22,723,12.0,100.0,7.23,5.9,Completed
TRIP00063145,LOAD00063145,DRV00029,TRK00010,TRL00134,2024-03-22,590,9.2,87.9,6.71,10.4,Completed
TRIP00063146,LOAD00063146,DRV00117,TRK00095,TRL00050,2024-03-22,273,4.8,49.1,5.56,11.2,Completed
TRIP00063147,LOAD00063147,DRV00123,TRK00120,TRL00127,2024-03-22,949,15.7,148.5,6.39,7.9,Completed
TRIP00063148,LOAD00063148,DRV00104,TRK00111,TRL00160,2024-03-22,1321,26.3,198.3,6.66,6.7,Completed
TRIP00063149,LOAD00063149,DRV00074,TRK00101,TRL00086,2024-03-22,837,14.3,131.4,6.37,9.2,Completed
TRIP00063150,LOAD00063150,DRV00002,TRK00070,TRL00090,2024-03-22,821,14.8,114.3,7.18,10.9,Completed
TRIP00063151,LOAD00063151,DRV00065,TRK00107,TRL00099,2024-03-22,555,9.6,100.4,5.53,5.0,Completed
TRIP00063152,LOAD00063152,DRV00004,TRK00086,TRL00075,2024-03-22,1876,33.6,257.3,7.29,11.6,Completed
TRIP00063153,LOAD00063153,DRV00001,TRK00086,TRL00159,2024-03-22,2472,39.2,415.5,5.95,10.7,Completed
TRIP00063154,LOAD00063154,DRV00101,TRK00101,TRL00028,2024-03-22,632,9.8,102.1,6.19,5.2,Completed
TRIP00063155,LOAD00063155,DRV00102,TRK00050,TRL00004,2024-03-23,1375,26.6,235.4,5.84,4.8,Completed
TRIP00063156,LOAD00063156,DRV00100,TRK00074,TRL00067,2024-03-23,1649,28.9,220.5,7.48,2.1,Completed
TRIP00063157,LOAD00063157,DRV00100,TRK00084,TRL00170,2024-03-23,2498,39.1,450.1,5.55,9.2,Completed
TRIP00063158,LOAD00063158,DRV00035,TRK00050,TRL00051,2024-03-23,2128,41.8,301.8,7.05,9.8,Completed
TRIP00063159,LOAD00063159,DRV00118,TRK00103,TRL00064,2024-03-23,1223,21.3,164.2,7.45,10.7,Completed
TRIP00063160,LOAD00063160,DRV00058,TRK00038,TRL00178,2024-03-23,1308,24.2,209.3,6.25,6.7,Completed
TRIP00063161,LOAD00063161,DRV00064,TRK00053,TRL00074,2024-03-23,2942,47.2,398.6,7.38,5.7,Completed
TRIP00063162,LOAD00063162,DRV00063,TRK00016,TRL00023,2024-03-23,2261,39.8,379.4,5.96,3.8,Completed
TRIP00063163,LOAD00063163,DRV00126,TRK00055,TRL00092,2024-03-23,1830,28.9,280.2,6.53,2.3,Completed
TRIP00063164,LOAD00063164,DRV00150,TRK00098,TRL00019,2024-03-23,1759,31.2,273.6,6.43,6.8,Completed
TRIP00063165,LOAD00063165,DRV00108,TRK00067,TRL00130,2024-03-23,2067,36.9,300.9,6.87,2.2,Completed
TRIP00063166,LOAD00063166,DRV00053,TRK00062,TRL00167,2024-03-23,2265,41.6,319.9,7.08,3.3,Completed
TRIP00063167,LOAD00063167,DRV00108,TRK00048,TRL00099,2024-03-23,1567,28.7,227.4,6.89,5.3,Completed
TRIP00063168,LOAD00063168,DRV00147,TRK00007,TRL00075,2024-03-23,880,16.7,136.9,6.43,10.9,Completed
TRIP00063169,LOAD00063169,DRV00069,TRK00039,TRL00057,2024-03-23,933,15.9,127.8,7.3,3.1,Completed
TRIP00063170,LOAD00063170,DRV00095,TRK00023,TRL00153,2024-03-23,1232,19.2,176.8,6.97,5.1,Completed
TRIP00063171,LOAD00063171,DRV00029,TRK00120,TRL00007,2024-03-23,2214,43.2,345.9,6.4,3.0,Completed
TRIP00063172,LOAD00063172,DRV00003,TRK00045,TRL00143,2024-03-23,1839,29.3,270.4,6.8,5.9,Completed
TRIP00063173,LOAD00063173,DRV00108,TRK00061,TRL00064,2024-03-23,1651,27.4,241.4,6.84,10.1,Completed
TRIP00063174,LOAD00063174,DRV00049,TRK00004,TRL00012,2024-03-23,1220,21.5,180.7,6.75,4.7,Completed
TRIP00063175,LOAD00063175,DRV00060,TRK00092,TRL00124,2024-03-23,1829,29.4,271.0,6.75,10.8,Completed
TRIP00063176,LOAD00063176,DRV00130,TRK00080,TRL00123,2024-03-23,744,12.5,113.6,6.55,8.7,Completed
TRIP00063177,LOAD00063177,DRV00127,TRK00044,TRL00069,2024-03-23,2163,36.4,367.2,5.89,6.9,Completed
TRIP00063178,LOAD00063178,DRV00016,TRK00031,TRL00155,2024-03-23,164,2.7,22.4,7.32,10.9,Completed
TRIP00063179,LOAD00063179,DRV00080,TRK00090,,2024-03-23,716,13.3,102.7,6.97,11.5,Completed
TRIP00063180,LOAD00063180,DRV00132,TRK00031,TRL00106,2024-03-23,1349,25.5,191.1,7.06,11.6,Completed
TRIP00063181,LOAD00063181,DRV00038,TRK00050,TRL00088,2024-03-23,1656,29.5,279.3,5.93,8.6,Completed
TRIP00063182,LOAD00063182,DRV00097,TRK00099,TRL00135,2024-03-23,2310,43.8,369.6,6.25,4.0,Completed
TRIP00063183,LOAD00063183,DRV00089,TRK00093,TRL00058,2024-03-23,172,3.3,24.1,7.14,5.4,Completed
TRIP00063184,LOAD00063184,DRV00109,TRK00079,TRL00047,2024-03-23,1153,18.0,194.8,5.92,4.6,Completed
TRIP00063185,LOAD00063185,DRV00063,TRK00061,TRL00120,2024-03-23,1393,24.0,193.5,7.2,7.8,Completed
TRIP00063186,LOAD00063186,DRV00099,TRK00106,TRL00079,2024-03-23,1308,21.5,206.3,6.34,8.0,Completed
TRIP00063187,LOAD00063187,DRV00088,TRK00040,TRL00158,2024-03-23,945,15.4,156.5,6.04,9.1,Completed
TRIP00063188,LOAD00063188,DRV00104,TRK00050,TRL00147,2024-03-23,2345,41.4,367.6,6.38,8.4,Completed
TRIP00063189,LOAD00063189,DRV00024,TRK00006,TRL00012,2024-03-23,2148,40.3,299.2,7.18,10.8,Completed
TRIP00063190,LOAD00063190,DRV00033,TRK00083,TRL00112,2024-03-23,1182,20.5,165.8,7.13,5.7,Completed
TRIP00063191,LOAD00063191,DRV00138,TRK00055,TRL00118,2024-03-23,1252,21.3,177.6,7.05,11.9,Completed
TRIP00063192,LOAD00063192,DRV00032,TRK00051,TRL00040,2024-03-23,695,11.4,93.8,7.41,2.8,Completed
TRIP00063193,LOAD00063193,DRV00005,TRK00073,TRL00023,2024-03-23,709,12.4,97.1,7.3,11.7,Completed
TRIP00063194,LOAD00063194,DRV00017,TRK00055,TRL00064,2024-03-23,1257,24.9,185.9,6.76,11.8,Completed
TRIP00063195,LOAD00063195,DRV00138,TRK00012,TRL00031,2024-03-23,2590,49.4,415.1,6.24,4.8,Completed
TRIP00063196,LOAD00063196,DRV00120,TRK00039,TRL00017,2024-03-23,1289,21.3,212.7,6.06,6.3,Completed
TRIP00063197,LOAD00063197,DRV00078,TRK00016,TRL00104,2024-03-23,2800,46.5,444.4,6.3,5.3,Completed
TRIP00063198,LOAD00063198,DRV00078,TRK00097,TRL00047,2024-03-23,661,12.6,89.0,7.43,9.2,Completed
TRIP00063199,LOAD00063199,DRV00023,TRK00093,TRL00033,2024-03-23,175,3.0,23.7,7.39,11.8,Completed
TRIP00063200,LOAD00063200,DRV00016,TRK00103,TRL00008,2024-03-23,562,10.4,85.9,6.54,4.9,Completed
TRIP00063201,LOAD00063201,DRV00026,TRK00041,TRL00141,2024-03-23,2467,42.5,380.1,6.49,2.7,Completed
TRIP00063202,LOAD00063202,DRV00035,TRK00096,TRL00143,2024-03-23,1203,18.6,162.6,7.4,2.3,Completed
TRIP00063203,LOAD00063203,DRV00061,TRK00067,TRL00169,2024-03-23,2289,37.7,405.9,5.64,5.1,Completed
TRIP00063204,LOAD00063204,DRV00121,TRK00039,TRL00024,2024-03-23,1630,27.9,226.7,7.19,9.9,Completed
TRIP00063205,LOAD00063205,DRV00105,TRK00026,TRL00180,2024-03-23,3282,63.5,496.5,6.61,5.9,Completed
TRIP00063206,LOAD00063206,DRV00110,TRK00111,TRL00149,2024-03-23,1370,23.8,191.1,7.17,7.9,Completed
TRIP00063207,LOAD00063207,DRV00082,TRK00049,TRL00045,2024-03-23,987,18.5,145.8,6.77,8.6,Completed
TRIP00063208,LOAD00063208,DRV00148,TRK00059,TRL00169,2024-03-23,2579,39.8,393.1,6.56,2.0,Completed
TRIP00063209,LOAD00063209,DRV00097,TRK00051,TRL00055,2024-03-23,802,13.3,111.4,7.2,5.2,Completed
TRIP00063210,LOAD00063210,DRV00050,TRK00076,TRL00004,2024-03-23,2400,39.7,366.4,6.55,4.5,Completed
TRIP00063211,LOAD00063211,DRV00056,TRK00004,TRL00090,2024-03-23,1062,20.3,144.5,7.35,5.0,Completed
TRIP00063212,LOAD00063212,DRV00077,TRK00076,TRL00104,2024-03-23,2322,36.7,381.3,6.09,9.8,Completed
TRIP00063213,LOAD00063213,DRV00024,TRK00106,TRL00179,2024-03-23,1299,24.6,223.2,5.82,6.7,Completed
TRIP00063214,LOAD00063214,DRV00003,TRK00105,TRL00081,2024-03-23,1372,21.9,200.3,6.85,10.0,Completed
TRIP00063215,LOAD00063215,DRV00009,TRK00071,TRL00056,2024-03-23,1549,24.9,262.5,5.9,2.8,Completed
TRIP00063216,LOAD00063216,DRV00145,,TRL00140,2024-03-23,2169,35.7,312.1,6.95,6.9,Completed
TRIP00063217,LOAD00063217,DRV00132,TRK00073,TRL00013,2024-03-23,1542,25.9,221.2,6.97,11.4,Completed
TRIP00063218,LOAD00063218,DRV00092,TRK00018,TRL00175,2024-03-23,758,14.0,104.8,7.23,9.9,Completed
TRIP00063219,LOAD00063219,DRV00126,TRK00086,TRL00131,2024-03-23,716,11.9,99.0,7.23,10.5,Completed
TRIP00063220,LOAD00063220,DRV00149,TRK00069,TRL00074,2024-03-23,812,13.8,146.8,5.53,2.6,Completed
TRIP00063221,LOAD00063221,DRV00111,TRK00043,TRL00124,2024-03-23,490,8.6,72.2,6.79,7.3,Completed
TRIP00063222,LOAD00063222,DRV00111,TRK00015,TRL00005,2024-03-23,1164,22.4,198.0,5.88,4.5,Completed
TRIP00063223,LOAD00063223,DRV00023,TRK00038,TRL00161,2024-03-23,1453,24.5,224.6,6.47,8.3,Completed
TRIP00063224,LOAD00063224,DRV00149,TRK00040,TRL00060,2024-03-23,2390,38.5,357.2,6.69,8.3,Completed
TRIP00063225,LOAD00063225,DRV00075,TRK00084,TRL00142,2024-03-23,2540,46.4,379.1,6.7,9.6,Completed
TRIP00063226,LOAD00063226,DRV00054,TRK00019,TRL00076,2024-03-23,1310,21.3,216.9,6.04,7.8,Completed
TRIP00063227,LOAD00063227,DRV00038,TRK00016,TRL00143,2024-03-23,1226,23.3,177.4,6.91,7.9,Completed
TRIP00063228,LOAD00063228,DRV00109,TRK00010,TRL00157,2024-03-23,769,14.5,103.9,7.4,3.9,Completed
TRIP00063229,LOAD00063229,DRV00081,TRK00053,TRL00092,2024-03-23,1310,20.6,189.6,6.91,8.1,Completed
TRIP00063230,LOAD00063230,DRV00089,TRK00106,TRL00052,2024-03-23,2201,36.3,382.1,5.76,2.1,Completed
TRIP00063231,LOAD00063231,,TRK00093,,2024-03-23,2280,41.2,305.6,7.46,11.3,Completed
TRIP00063232,LOAD00063232,DRV00107,TRK00058,TRL00126,2024-03-23,689,11.8,117.6,5.86,4.3,Completed
TRIP00063233,LOAD00063233,DRV00032,TRK00010,TRL00081,2024-03-23,279,5.0,39.5,7.06,6.6,Completed
TRIP00063234,LOAD00063234,DRV00079,TRK00091,TRL00164,2024-03-23,1211,21.9,198.5,6.1,4.5,Completed
TRIP00063235,LOAD00063235,DRV00003,TRK00113,TRL00176,2024-03-23,1558,25.7,220.4,7.07,3.4,Completed
TRIP00063236,LOAD00063236,DRV00020,TRK00073,TRL00015,2024-03-23,2062,32.5,313.4,6.58,8.3,Completed
TRIP00063237,LOAD00063237,DRV00018,TRK00069,TRL00127,2024-03-24,867,15.0,126.8,6.84,10.6,Completed
TRIP00063238,LOAD00063238,DRV00133,TRK00006,TRL00138,2024-03-24,2721,43.7,390.4,6.97,2.9,Completed
TRIP00063239,LOAD00063239,DRV00107,TRK00083,TRL00068,2024-03-24,1315,25.6,217.7,6.04,6.9,Completed
TRIP00063240,LOAD00063240,DRV00141,TRK00105,TRL00166,2024-03-24,1773,28.7,302.0,5.87,3.6,Completed
TRIP00063241,LOAD00063241,DRV00109,TRK00041,TRL00165,2024-03-24,169,3.1,25.8,6.55,8.2,Completed
