load_id,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,load_status,booking_type
LOAD00083265,CUST00136,RTE00025,2024-12-03,Refrigerated,14735,25,5391.3,565.38,75,Completed,Contract
LOAD00083266,CUST00072,RTE00015,2024-12-03,Refrigerated,32542,10,242.38,13.8,0,Completed,Dedicated
LOAD00083267,CUST00090,RTE00042,2024-12-03,Refrigerated,12409,11,6891.84,472.14,50,Completed,Dedicated
LOAD00083268,CUST00120,RTE00049,2024-12-03,Refrigerated,29435,18,1640.91,144.0,150,Completed,Dedicated
LOAD00083269,CUST00014,RTE00006,2024-12-03,Refrigerated,30909,20,1482.85,189.0,0,Completed,Dedicated
LOAD00083270,CUST00038,RTE00007,2024-12-03,Refrigerated,15178,19,4497.82,504.32,200,Completed,Dedicated
LOAD00083271,CUST00069,RTE00008,2024-12-03,Refrigerated,17248,22,1788.83,114.3,0,Completed,Dedicated
LOAD00083272,CUST00179,RTE00040,2024-12-03,Dry Van,23328,1,3637.23,524.7,200,Completed,Dedicated
LOAD00083273,CUST00170,RTE00036,2024-12-03,Refrigerated,38853,10,719.82,86.46,75,Completed,Dedicated
LOAD00083274,CUST00170,RTE00013,2024-12-03,Refrigerated,38332,13,1013.56,141.33,50,Completed,Spot
LOAD00083275,CUST00043,RTE00001,2024-12-03,Dry Van,41299,5,1173.74,128.63,75,Completed,Contract
LOAD00083276,CUST00136,RTE00036,2024-12-03,Refrigerated,33517,19,661.77,86.46,200,Completed,Dedicated
LOAD00083277,CUST00070,RTE00044,2024-12-03,Refrigerated,14457,19,6910.42,814.37,150,Completed,Contract
LOAD00083278,CUST00158,RTE00041,2024-12-03,Refrigerated,10276,16,2979.46,255.36,150,Completed,Dedicated
LOAD00083279,CUST00101,RTE00019,2024-12-03,Dry Van,27060,3,3125.34,406.72,0,Completed,Dedicated
LOAD00083280,CUST00043,RTE00049,2024-12-03,Refrigerated,19815,18,2148.36,144.0,0,Completed,Dedicated
LOAD00083281,CUST00123,RTE00026,2024-12-03,Refrigerated,36919,10,3104.96,555.52,50,Completed,Contract
LOAD00083282,CUST00048,RTE00031,2024-12-03,Refrigerated,22759,24,1588.13,185.6,100,Completed,Spot
LOAD00083283,CUST00098,RTE00012,2024-12-03,Refrigerated,27683,14,6450.11,453.91,200,Completed,Dedicated
LOAD00083284,CUST00078,RTE00034,2024-12-03,Dry Van,36938,1,4812.28,792.88,75,Completed,Contract
LOAD00083285,CUST00187,RTE00030,2024-12-03,Dry Van,31972,14,6042.91,708.51,0,Completed,Contract
LOAD00083286,CUST00037,RTE00006,2024-12-03,Refrigerated,21318,5,1603.87,189.0,0,Completed,Dedicated
LOAD00083287,CUST00185,RTE00005,2024-12-03,Dry Van,19570,23,3869.5,454.74,50,Completed,Dedicated
LOAD00083288,CUST00053,RTE00001,2024-12-03,Dry Van,43749,28,978.35,128.63,150,Completed,Spot
LOAD00083289,CUST00047,RTE00038,2024-12-03,Refrigerated,22476,4,3816.0,314.64,0,Completed,Contract
LOAD00083290,CUST00006,RTE00044,2024-12-03,Refrigerated,37588,25,6908.37,814.37,0,Completed,Dedicated
LOAD00083291,CUST00180,RTE00048,2024-12-03,Refrigerated,31250,14,6827.99,792.88,0,Completed,Dedicated
LOAD00083292,CUST00067,RTE00047,2024-12-03,Dry Van,33382,12,1097.99,76.16,0,Completed,Dedicated
LOAD00083293,CUST00097,RTE00049,2024-12-03,Refrigerated,36584,7,1843.54,144.0,150,Completed,Spot
LOAD00083294,CUST00022,RTE00047,2024-12-03,Dry Van,43361,17,975.28,76.16,200,Completed,Dedicated
LOAD00083295,CUST00159,RTE00026,2024-12-03,Dry Van,25434,22,3591.84,555.52,100,Completed,Contract
LOAD00083296,CUST00001,RTE00028,2024-12-03,Refrigerated,30192,13,4643.92,564.72,50,Completed,Dedicated
LOAD00083297,CUST00011,RTE00027,2024-12-03,Dry Van,12465,19,2928.65,419.43,0,Completed,Dedicated
LOAD00083298,CUST00048,RTE00048,2024-12-03,Dry Van,12168,4,6374.6,792.88,0,Completed,Dedicated
LOAD00083299,CUST00109,RTE00010,2024-12-04,Dry Van,42892,19,150.19,15.64,0,Completed,Dedicated
LOAD00083300,CUST00187,RTE00002,2024-12-04,Refrigerated,13741,13,1490.08,153.34,75,Completed,Dedicated
LOAD00083301,CUST00135,RTE00011,2024-12-04,Dry Van,22749,25,999.78,131.28,75,Completed,Dedicated
LOAD00083302,CUST00079,RTE00023,2024-12-04,Refrigerated,36722,8,2973.47,216.92,50,Completed,Spot
LOAD00083303,CUST00169,RTE00009,2024-12-04,Refrigerated,42133,23,1690.59,149.26,0,Completed,Contract
LOAD00083304,CUST00096,RTE00002,2024-12-04,Dry Van,24922,26,1455.44,153.34,200,Completed,Spot
LOAD00083305,CUST00190,RTE00044,2024-12-04,Refrigerated,28501,5,7595.58,814.37,150,Completed,Dedicated
LOAD00083306,CUST00144,RTE00033,2024-12-04,Refrigerated,20989,22,396.88,40.08,200,Completed,Dedicated
LOAD00083307,CUST00012,RTE00011,2024-12-04,Refrigerated,12630,11,1033.75,131.28,200,Completed,Dedicated
LOAD00083308,CUST00176,RTE00001,2024-12-04,Dry Van,25755,18,1236.23,128.63,150,Completed,Spot
LOAD00083309,CUST00166,RTE00050,2024-12-04,Dry Van,26968,17,1369.27,170.88,0,Completed,Dedicated
LOAD00083310,CUST00006,RTE00004,2024-12-04,Dry Van,13632,1,3427.93,383.23,150,Completed,Dedicated
LOAD00083311,CUST00050,RTE00046,2024-12-04,Dry Van,22705,7,5962.34,499.18,0,Completed,Spot
LOAD00083312,CUST00035,RTE00001,2024-12-04,Dry Van,33516,6,1177.27,128.63,50,Completed,Dedicated
LOAD00083313,CUST00068,RTE00028,2024-12-04,Refrigerated,28614,5,4189.78,564.72,0,Completed,Contract
LOAD00083314,CUST00081,RTE00032,2024-12-04,Dry Van,27937,11,4242.41,451.8,0,Completed,Spot
LOAD00083315,CUST00191,RTE00027,2024-12-04,Dry Van,39520,12,2374.98,419.43,50,Completed,Dedicated
LOAD00083316,CUST00091,RTE00053,2024-12-04,Refrigerated,27228,12,1902.55,209.79,150,Completed,Contract
LOAD00083317,CUST00158,RTE00021,2024-12-04,Dry Van,10110,6,4719.55,590.24,50,Completed,Dedicated
LOAD00083318,CUST00047,RTE00029,2024-12-04,Refrigerated,14045,15,5740.75,891.82,50,Completed,Dedicated
LOAD00083319,CUST00093,RTE00007,2024-12-04,Dry Van,41397,8,4576.47,504.32,0,Completed,Dedicated
LOAD00083320,CUST00095,RTE00018,2024-12-04,Refrigerated,15541,10,1340.3,187.6,0,Completed,Dedicated
LOAD00083321,CUST00098,RTE00040,2024-12-04,Dry Van,42592,23,4403.33,524.7,75,Completed,Contract
LOAD00083322,CUST00014,RTE00011,2024-12-04,Refrigerated,36738,14,871.53,131.28,100,Completed,Spot
LOAD00083323,CUST00190,RTE00028,2024-12-04,Dry Van,16980,9,4016.7,564.72,0,Completed,Dedicated
LOAD00083324,CUST00128,RTE00038,2024-12-04,Refrigerated,29433,8,3135.95,314.64,0,Completed,Spot
LOAD00083325,CUST00104,RTE00020,2024-12-04,Refrigerated,22147,3,4053.32,738.48,0,Completed,Spot
LOAD00083326,CUST00054,RTE00029,2024-12-04,Refrigerated,33858,23,5804.97,891.82,0,Completed,Contract
LOAD00083327,CUST00055,RTE00034,2024-12-04,Dry Van,10494,12,4871.87,792.88,0,Completed,Dedicated
LOAD00083328,CUST00051,RTE00008,2024-12-04,Dry Van,31435,16,1909.12,114.3,200,Completed,Dedicated
LOAD00083329,CUST00040,RTE00044,2024-12-04,Dry Van,17154,28,6126.63,814.37,0,Completed,Contract
LOAD00083330,CUST00104,RTE00023,2024-12-04,Refrigerated,28625,10,3408.66,216.92,0,Completed,Dedicated
LOAD00083331,CUST00158,RTE00006,2024-12-04,Refrigerated,30549,24,1245.41,189.0,0,Completed,Dedicated
LOAD00083332,CUST00183,RTE00026,2024-12-04,Refrigerated,32908,24,3816.28,555.52,0,Completed,Dedicated
LOAD00083333,CUST00118,RTE00013,2024-12-04,Dry Van,31244,3,1248.25,141.33,0,Completed,Dedicated
LOAD00083334,CUST00072,RTE00042,2024-12-04,Refrigerated,10971,27,6686.34,472.14,75,Completed,Dedicated
LOAD00083335,CUST00182,RTE00031,2024-12-04,Dry Van,21094,27,1328.3,185.6,0,Completed,Contract
LOAD00083336,CUST00140,RTE00028,2024-12-04,Refrigerated,31239,7,3938.3,564.72,0,Completed,Contract
LOAD00083337,CUST00073,RTE00037,2024-12-04,Refrigerated,10801,4,3341.7,537.81,0,Completed,Spot
LOAD00083338,CUST00012,RTE00036,2024-12-04,Dry Van,21272,20,674.58,86.46,150,Completed,Contract
LOAD00083339,CUST00091,RTE00058,2024-12-04,Refrigerated,37017,8,1135.83,98.61,150,Completed,Dedicated
LOAD00083340,CUST00153,RTE00006,2024-12-04,Dry Van,38840,1,1381.49,189.0,200,Completed,Dedicated
LOAD00083341,CUST00082,RTE00023,2024-12-04,Dry Van,40026,23,2827.8,216.92,200,Completed,Spot
LOAD00083342,CUST00033,RTE00029,2024-12-04,Refrigerated,31477,12,6919.71,891.82,200,Completed,Contract
LOAD00083343,CUST00089,RTE00041,2024-12-04,Dry Van,25961,1,3083.31,255.36,0,Completed,Contract
LOAD00083344,CUST00156,RTE00038,2024-12-04,Dry Van,16438,2,3377.61,314.64,200,Completed,Contract
LOAD00083345,CUST00101,RTE00044,2024-12-04,Dry Van,25393,13,7193.5,814.37,150,Completed,Contract
LOAD00083346,CUST00163,RTE00055,2024-12-04,Refrigerated,23608,19,3405.28,357.25,0,Completed,Contract
LOAD00083347,CUST00102,RTE00035,2024-12-04,Refrigerated,26691,14,1956.47,344.12,0,Completed,Contract
LOAD00083348,CUST00168,RTE00029,2024-12-04,Dry Van,37766,28,5611.15,891.82,0,Completed,Dedicated
LOAD00083349,CUST00031,RTE00055,2024-12-04,Dry Van,34805,15,3902.52,357.25,75,Completed,Dedicated
LOAD00083350,CUST00200,RTE00038,2024-12-04,Dry Van,11824,25,3633.6,314.64,75,Completed,Spot
LOAD00083351,CUST00179,RTE00014,2024-12-04,Dry Van,21067,5,2784.04,228.76,0,Completed,Contract
LOAD00083352,CUST00044,RTE00016,2024-12-04,Dry Van,16644,25,6546.86,463.93,0,Completed,Dedicated
LOAD00083353,CUST00183,RTE00042,2024-12-04,Dry Van,44267,27,6244.61,472.14,0,Completed,Spot
LOAD00083354,CUST00047,RTE00017,2024-12-04,Refrigerated,27362,11,2204.44,384.2,75,Completed,Spot
LOAD00083355,CUST00181,RTE00048,2024-12-04,Refrigerated,41453,8,6404.56,792.88,75,Completed,Dedicated
LOAD00083356,CUST00009,RTE00023,2024-12-04,Dry Van,39422,24,2614.64,216.92,100,Completed,Contract
LOAD00083357,CUST00103,RTE00046,2024-12-04,Dry Van,43215,2,6188.97,499.18,150,Completed,Dedicated
LOAD00083358,CUST00076,RTE00058,2024-12-04,Dry Van,38494,9,1351.58,98.61,200,Completed,Spot
LOAD00083359,CUST00057,RTE00046,2024-12-04,Dry Van,16045,23,5717.8,499.18,0,Completed,Spot
LOAD00083360,CUST00025,RTE00003,2024-12-04,Dry Van,13864,16,5227.34,580.87,75,Completed,Dedicated
LOAD00083361,CUST00142,RTE00057,2024-12-04,Refrigerated,12363,1,1944.55,276.3,150,Completed,Dedicated
LOAD00083362,CUST00013,RTE00025,2024-12-04,Dry Van,24052,1,4628.98,565.38,0,Completed,Spot
LOAD00083363,CUST00041,RTE00024,2024-12-04,Dry Van,40929,18,3090.17,376.0,150,Completed,Spot
LOAD00083364,CUST00007,RTE00039,2024-12-04,Dry Van,40174,16,2315.16,344.52,100,Completed,Dedicated
LOAD00083365,CUST00055,RTE00015,2024-12-04,Dry Van,15724,14,273.1,13.8,0,Completed,Dedicated
LOAD00083366,CUST00049,RTE00024,2024-12-04,Refrigerated,31319,1,2805.57,376.0,0,Completed,Spot
LOAD00083367,CUST00045,RTE00032,2024-12-05,Refrigerated,15312,6,3908.15,451.8,0,Completed,Dedicated
LOAD00083368,CUST00186,RTE00036,2024-12-05,Dry Van,41557,18,587.69,86.46,0,Completed,Spot
LOAD00083369,CUST00009,RTE00046,2024-12-05,Dry Van,21039,26,5648.81,499.18,150,Completed,Dedicated
LOAD00083370,CUST00130,RTE00028,2024-12-05,Refrigerated,26667,20,3875.59,564.72,200,Completed,Spot
LOAD00083371,CUST00154,RTE00013,2024-12-05,Refrigerated,16350,27,1313.71,141.33,100,Completed,Spot
LOAD00083372,CUST00040,RTE00012,2024-12-05,Dry Van,30805,20,6046.81,453.91,150,Completed,Spot
LOAD00083373,CUST00197,RTE00058,2024-12-05,Dry Van,10496,24,1008.93,98.61,0,Completed,Contract
LOAD00083374,CUST00123,RTE00022,2024-12-05,Refrigerated,20581,23,1010.94,161.53,200,Completed,Contract
LOAD00083375,CUST00081,RTE00019,2024-12-05,Refrigerated,42853,22,2820.74,406.72,75,Completed,Spot
LOAD00083376,CUST00019,RTE00032,2024-12-05,Refrigerated,18400,5,4559.72,451.8,0,Completed,Dedicated
LOAD00083377,CUST00180,RTE00035,2024-12-05,Dry Van,20436,20,2306.42,344.12,75,Completed,Contract
LOAD00083378,CUST00162,RTE00039,2024-12-05,Dry Van,30170,23,2006.05,344.52,0,Completed,Dedicated
LOAD00083379,CUST00125,RTE00034,2024-12-05,Dry Van,36827,9,5243.8,792.88,0,Completed,Spot
LOAD00083380,CUST00155,RTE00018,2024-12-05,Dry Van,16408,13,1579.67,187.6,0,Completed,Dedicated
LOAD00083381,CUST00032,RTE00032,2024-12-05,Refrigerated,17711,27,5064.99,451.8,50,Completed,Spot
LOAD00083382,CUST00065,RTE00051,2024-12-05,Dry Van,22730,11,3062.57,460.0,200,Completed,Contract
LOAD00083383,CUST00137,RTE00003,2024-12-05,Dry Van,42983,21,5736.93,580.87,50,Completed,Contract
LOAD00083384,CUST00165,RTE00045,2024-12-05,Refrigerated,15946,13,1196.19,137.31,150,Completed,Contract
LOAD00083385,CUST00184,RTE00041,2024-12-05,Dry Van,14549,21,3306.91,255.36,200,Completed,Contract
LOAD00083386,CUST00136,RTE00020,2024-12-05,Refrigerated,27383,15,3542.49,738.48,100,Completed,Dedicated
LOAD00083387,CUST00158,RTE00047,2024-12-05,Dry Van,10960,2,898.65,76.16,100,Completed,Dedicated
LOAD00083388,CUST00014,RTE00007,2024-12-05,Dry Van,37617,14,3501.8,504.32,150,Completed,Contract
LOAD00083389,CUST00143,RTE00036,2024-12-05,Refrigerated,37248,19,672.7,86.46,75,Completed,Contract
LOAD00083390,CUST00192,RTE00055,2024-12-05,Refrigerated,21534,17,3874.99,357.25,150,Completed,Dedicated
LOAD00083391,CUST00131,RTE00019,2024-12-05,Refrigerated,43937,5,2697.7,406.72,0,Completed,Dedicated
LOAD00083392,CUST00190,RTE00056,2024-12-05,Dry Van,23890,6,3751.53,309.24,0,Completed,Contract
LOAD00083393,CUST00016,RTE00028,2024-12-05,Refrigerated,37673,5,3595.65,564.72,150,Completed,Spot
LOAD00083394,CUST00105,RTE00027,2024-12-05,Refrigerated,31511,21,2659.21,419.43,75,Completed,Dedicated
LOAD00083395,CUST00116,RTE00058,2024-12-05,Dry Van,39902,4,1068.64,98.61,0,Completed,Dedicated
LOAD00083396,CUST00028,RTE00038,2024-12-05,Dry Van,18034,8,3605.79,314.64,75,Completed,Dedicated
LOAD00083397,CUST00152,RTE00042,2024-12-05,Dry Van,21393,21,5441.01,472.14,75,Completed,Dedicated
LOAD00083398,CUST00175,RTE00056,2024-12-05,Dry Van,32252,5,4858.31,309.24,0,Completed,Dedicated
LOAD00083399,CUST00171,RTE00020,2024-12-05,Refrigerated,31682,17,3565.71,738.48,100,Completed,Spot
LOAD00083400,CUST00110,RTE00044,2024-12-05,Dry Van,37734,16,6188.9,814.37,0,Completed,Spot
LOAD00083401,CUST00035,RTE00010,2024-12-05,Refrigerated,17236,7,165.19,15.64,50,Completed,Spot
LOAD00083402,CUST00073,RTE00057,2024-12-05,Dry Van,22139,24,2302.61,276.3,50,Completed,Contract
LOAD00083403,CUST00021,RTE00008,2024-12-05,Refrigerated,30844,7,2060.1,114.3,200,Completed,Dedicated
LOAD00083404,CUST00028,RTE00033,2024-12-05,Dry Van,26484,9,448.82,40.08,200,Completed,Dedicated
LOAD00083405,CUST00045,RTE00037,2024-12-05,Dry Van,26800,6,3459.67,537.81,75,Completed,Spot
LOAD00083406,CUST00154,RTE00002,2024-12-05,Dry Van,11509,15,1255.66,153.34,0,Completed,Contract
LOAD00083407,CUST00145,RTE00004,2024-12-05,Refrigerated,33203,23,3864.53,383.23,0,Completed,Contract
LOAD00083408,CUST00147,RTE00008,2024-12-05,Dry Van,28174,18,1788.19,114.3,200,Completed,Contract
LOAD00083409,CUST00162,RTE00058,2024-12-05,Dry Van,11483,8,1250.92,98.61,0,Completed,Dedicated
LOAD00083410,CUST00161,RTE00008,2024-12-05,Refrigerated,43250,28,2212.96,114.3,50,Completed,Dedicated
LOAD00083411,CUST00083,RTE00056,2024-12-05,Refrigerated,39435,22,4823.75,309.24,150,Completed,Dedicated
LOAD00083412,CUST00185,RTE00056,2024-12-05,Dry Van,36142,2,4468.58,309.24,50,Completed,Dedicated
LOAD00083413,CUST00109,RTE00048,2024-12-05,Refrigerated,23320,21,5369.81,792.88,0,Completed,Dedicated
LOAD00083414,CUST00175,RTE00031,2024-12-05,Refrigerated,41999,26,1553.51,185.6,50,Completed,Spot
LOAD00083415,CUST00091,RTE00042,2024-12-05,Dry Van,10049,3,6100.75,472.14,200,Completed,Dedicated
LOAD00083416,CUST00075,RTE00026,2024-12-05,Dry Van,44316,20,3081.93,555.52,50,Completed,Dedicated
LOAD00083417,CUST00177,RTE00016,2024-12-05,Refrigerated,33869,21,5908.08,463.93,150,Completed,Spot
LOAD00083418,CUST00135,RTE00031,2024-12-05,Dry Van,31551,11,1573.98,185.6,200,Completed,Dedicated
LOAD00083419,CUST00043,RTE00050,2024-12-05,Refrigerated,11954,10,1407.44,170.88,0,Completed,Spot
LOAD00083420,CUST00069,RTE00019,2024-12-05,Dry Van,32052,3,3371.2,406.72,100,Completed,Dedicated
LOAD00083421,CUST00081,RTE00028,2024-12-05,Refrigerated,30972,21,4254.25,564.72,75,Completed,Contract
LOAD00083422,CUST00175,RTE00041,2024-12-05,Dry Van,32699,15,3650.85,255.36,0,Completed,Dedicated
LOAD00083423,CUST00196,RTE00010,2024-12-05,Refrigerated,31878,6,127.2,15.64,50,Completed,Dedicated
LOAD00083424,CUST00161,RTE00015,2024-12-05,Refrigerated,31051,23,290.67,13.8,0,Completed,Dedicated
LOAD00083425,CUST00017,RTE00051,2024-12-05,Dry Van,16472,22,3197.78,460.0,200,Completed,Spot
LOAD00083426,CUST00021,RTE00043,2024-12-05,Dry Van,43346,14,2617.23,249.44,100,Completed,Dedicated
LOAD00083427,CUST00157,RTE00052,2024-12-05,Refrigerated,23621,19,1475.35,273.36,50,Completed,Spot
LOAD00083428,CUST00059,RTE00053,2024-12-05,Refrigerated,26858,21,1752.08,209.79,50,Completed,Dedicated
LOAD00083429,CUST00053,RTE00017,2024-12-05,Dry Van,21499,5,2344.25,384.2,75,Completed,Dedicated
LOAD00083430,CUST00144,RTE00027,2024-12-05,Refrigerated,39340,5,2238.62,419.43,0,Completed,Contract
LOAD00083431,CUST00142,RTE00003,2024-12-05,Refrigerated,27252,26,5822.09,580.87,50,Completed,Contract
LOAD00083432,CUST00193,RTE00032,2024-12-05,Dry Van,33995,3,4900.41,451.8,0,Completed,Contract
LOAD00083433,CUST00046,RTE00025,2024-12-05,Refrigerated,20194,25,5275.3,565.38,50,Completed,Contract
LOAD00083434,CUST00173,RTE00046,2024-12-05,Dry Van,11344,20,5798.59,499.18,200,Completed,Spot
LOAD00083435,CUST00170,RTE00044,2024-12-05,Dry Van,29648,10,8073.86,814.37,200,Completed,Contract
LOAD00083436,CUST00011,RTE00009,2024-12-05,Refrigerated,36722,12,1543.93,149.26,150,Completed,Contract
LOAD00083437,CUST00128,RTE00029,2024-12-05,Dry Van,43340,4,6860.21,891.82,50,Completed,Dedicated
LOAD00083438,CUST00127,RTE00053,2024-12-05,Refrigerated,19042,25,2015.74,209.79,150,Completed,Spot
LOAD00083439,CUST00039,RTE00021,2024-12-05,Refrigerated,23084,2,4903.1,590.24,200,Completed,Dedicated
LOAD00083440,CUST00136,RTE00006,2024-12-05,Dry Van,27051,14,1363.74,189.0,50,Completed,Dedicated
LOAD00083441,CUST00046,RTE00018,2024-12-05,Refrigerated,33125,17,1417.3,187.6,0,Completed,Spot
LOAD00083442,CUST00073,RTE00009,2024-12-05,Dry Van,36542,18,1738.57,149.26,0,Completed,Spot
LOAD00083443,CUST00007,RTE00010,2024-12-05,Refrigerated,16624,24,127.58,15.64,0,Completed,Spot
LOAD00083444,CUST00002,RTE00030,2024-12-05,Dry Van,27931,15,4820.92,708.51,75,Completed,Spot
LOAD00083445,CUST00190,RTE00037,2024-12-05,Refrigerated,43981,26,3617.02,537.81,150,Completed,Dedicated
LOAD00083446,CUST00015,RTE00053,2024-12-05,Dry Van,29038,11,1815.71,209.79,50,Completed,Contract
LOAD00083447,CUST00200,RTE00052,2024-12-05,Dry Van,40087,5,1251.7,273.36,75,Completed,Spot
LOAD00083448,CUST00141,RTE00027,2024-12-05,Refrigerated,44761,27,2740.85,419.43,0,Completed,Dedicated
LOAD00083449,CUST00111,RTE00028,2024-12-05,Dry Van,40575,19,4114.52,564.72,100,Completed,Dedicated
LOAD00083450,CUST00113,RTE00006,2024-12-05,Dry Van,18797,7,1485.6,189.0,0,Completed,Contract
LOAD00083451,CUST00032,RTE00051,2024-12-06,Dry Van,27192,22,3487.8,460.0,0,Completed,Spot
LOAD00083452,CUST00001,RTE00003,2024-12-06,Refrigerated,40144,20,5236.58,580.87,0,Completed,Contract
LOAD00083453,CUST00035,RTE00051,2024-12-06,Refrigerated,18798,28,3388.68,460.0,0,Completed,Contract
LOAD00083454,CUST00131,RTE00026,2024-12-06,Dry Van,20614,20,3702.94,555.52,50,Completed,Dedicated
LOAD00083455,CUST00057,RTE00029,2024-12-06,Refrigerated,37932,8,7350.1,891.82,0,Completed,Contract
LOAD00083456,CUST00007,RTE00023,2024-12-06,Refrigerated,19486,26,3346.22,216.92,0,Completed,Contract
LOAD00083457,CUST00064,RTE00033,2024-12-06,Refrigerated,41754,10,365.16,40.08,50,Completed,Contract
LOAD00083458,CUST00099,RTE00033,2024-12-06,Refrigerated,20985,11,394.1,40.08,200,Completed,Spot
LOAD00083459,CUST00026,RTE00018,2024-12-06,Refrigerated,21737,8,1431.59,187.6,0,Completed,Spot
LOAD00083460,CUST00013,RTE00031,2024-12-06,Dry Van,30890,13,1267.93,185.6,100,Completed,Dedicated
LOAD00083461,CUST00022,RTE00054,2024-12-06,Dry Van,26297,3,2902.27,295.83,0,Completed,Spot
LOAD00083462,CUST00010,RTE00008,2024-12-06,Dry Van,12887,21,2250.71,114.3,0,Completed,Dedicated
LOAD00083463,CUST00145,RTE00021,2024-12-06,Dry Van,39602,19,4636.71,590.24,100,Completed,Spot
LOAD00083464,CUST00083,RTE00054,2024-12-06,Dry Van,26074,4,3042.86,295.83,0,Completed,Dedicated
LOAD00083465,CUST00197,RTE00048,2024-12-06,Refrigerated,11707,16,6144.17,792.88,200,Completed,Spot
LOAD00083466,CUST00084,RTE00058,2024-12-06,Refrigerated,27367,16,1243.04,98.61,0,Completed,Dedicated
LOAD00083467,CUST00065,RTE00018,2024-12-06,Dry Van,43231,25,1260.99,187.6,100,Completed,Spot
LOAD00083468,CUST00176,RTE00016,2024-12-06,Dry Van,35980,13,5997.51,463.93,0,Completed,Dedicated
LOAD00083469,CUST00097,RTE00034,2024-12-06,Refrigerated,25200,16,4756.01,792.88,200,Completed,Dedicated
LOAD00083470,CUST00131,RTE00020,2024-12-06,Refrigerated,33767,27,3342.53,738.48,0,Completed,Dedicated
LOAD00083471,CUST00188,RTE00013,2024-12-06,Refrigerated,30312,11,1211.63,141.33,50,Completed,Dedicated
LOAD00083472,CUST00071,RTE00017,2024-12-06,Dry Van,29952,1,1905.85,384.2,100,Completed,Spot
LOAD00083473,CUST00097,RTE00025,2024-12-06,Refrigerated,43495,21,5487.07,565.38,75,Completed,Spot
LOAD00083474,CUST00071,RTE00049,2024-12-06,Dry Van,13386,4,1974.51,144.0,0,Completed,Contract
LOAD00083475,CUST00094,RTE00039,2024-12-06,Refrigerated,16022,3,2129.51,344.52,0,Completed,Contract
LOAD00083476,CUST00129,RTE00014,2024-12-06,Dry Van,35265,3,2342.92,228.76,75,Completed,Dedicated
LOAD00083477,CUST00191,RTE00051,2024-12-06,Dry Van,32581,23,3118.73,460.0,100,Completed,Dedicated
LOAD00083478,CUST00110,RTE00033,2024-12-06,Dry Van,18314,23,457.04,40.08,150,Completed,Contract
LOAD00083479,CUST00174,RTE00015,2024-12-06,Refrigerated,15466,20,259.78,13.8,0,Completed,Dedicated
LOAD00083480,CUST00052,RTE00014,2024-12-06,Dry Van,16572,13,2910.7,228.76,0,Completed,Contract
LOAD00083481,CUST00183,RTE00031,2024-12-06,Dry Van,27375,16,1203.11,185.6,0,Completed,Spot
LOAD00083482,CUST00009,RTE00012,2024-12-06,Refrigerated,29783,13,6829.83,453.91,200,Completed,Dedicated
LOAD00083483,CUST00143,RTE00055,2024-12-06,Dry Van,37173,20,4064.54,357.25,0,Completed,Dedicated
LOAD00083484,CUST00078,RTE00038,2024-12-06,Refrigerated,14034,20,3521.43,314.64,50,Completed,Dedicated
LOAD00083485,CUST00104,RTE00049,2024-12-06,Refrigerated,16303,23,1809.57,144.0,0,Completed,Dedicated
LOAD00083486,CUST00124,RTE00030,2024-12-06,Refrigerated,44467,19,6012.08,708.51,200,Completed,Contract
